Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
97416465;Ligne Paradis;11/03/2020 03:00;3;24.3;0;80
97416465;Ligne Paradis;11/03/2020 04:00;4;23.2;0;79
97416465;Ligne Paradis;11/03/2020 05:00;5;23.8;0;77
97416465;Ligne Paradis;11/03/2020 06:00;6;25.3;0;73
97416465;Ligne Paradis;11/03/2020 07:00;7;26;8;65
97416465;Ligne Paradis;11/03/2020 08:00;8;26.5;71;77
97416465;Ligne Paradis;11/03/2020 09:00;9;28;148;80
97416465;Ligne Paradis;11/03/2020 10:00;10;29.3;211;76
97416465;Ligne Paradis;11/03/2020 11:00;11;28.4;301;74
97416465;Ligne Paradis;11/03/2020 12:00;12;28.4;321;70
97416465;Ligne Paradis;11/03/2020 13:00;13;29;337;70
97416465;Ligne Paradis;11/03/2020 14:00;14;28.3;358;72
97416465;Ligne Paradis;11/03/2020 15:00;15;27.8;343;72
97416465;Ligne Paradis;11/03/2020 16:00;16;28.1;273;73
97416465;Ligne Paradis;11/03/2020 17:00;17;27.1;168;77
97416465;Ligne Paradis;11/03/2020 18:00;18;26.3;76;85
97416465;Ligne Paradis;11/03/2020 19:00;19;25.5;7;88
97416465;Ligne Paradis;11/03/2020 20:00;20;25.4;0;74
97416465;Ligne Paradis;11/03/2020 21:00;21;25.2;0;74
97416465;Ligne Paradis;11/03/2020 22:00;22;25.1;0;76
97416465;Ligne Paradis;11/03/2020 23:00;23;25;0;76
97416465;Ligne Paradis;12/03/2020 00:00;0;24.8;0;78
97416465;Ligne Paradis;12/03/2020 01:00;1;24.9;0;73
97416465;Ligne Paradis;12/03/2020 02:00;2;24.7;0;73
97416465;Ligne Paradis;12/03/2020 03:00;3;24.5;0;71
97416465;Ligne Paradis;12/03/2020 04:00;4;24.8;0;71
97416465;Ligne Paradis;12/03/2020 05:00;5;24.6;0;73
97416465;Ligne Paradis;12/03/2020 06:00;6;24.5;0;72
97416465;Ligne Paradis;12/03/2020 07:00;7;24.6;1;63
97416465;Ligne Paradis;12/03/2020 08:00;8;24.8;17;73
97416465;Ligne Paradis;12/03/2020 09:00;9;25.6;59;72
97416465;Ligne Paradis;12/03/2020 10:00;10;25.4;114;69
97416465;Ligne Paradis;12/03/2020 11:00;11;25.8;141;76
97416465;Ligne Paradis;12/03/2020 12:00;12;26.3;216;75
97416465;Ligne Paradis;12/03/2020 13:00;13;27.3;193;74
97416465;Ligne Paradis;12/03/2020 14:00;14;26.3;168;71
97416465;Ligne Paradis;12/03/2020 15:00;15;25.7;167;75
97416465;Ligne Paradis;12/03/2020 16:00;16;26;126;76
97416465;Ligne Paradis;12/03/2020 17:00;17;25.6;69;78
97416465;Ligne Paradis;12/03/2020 18:00;18;25.5;10;87
97416465;Ligne Paradis;12/03/2020 19:00;19;25.6;2;72
97416465;Ligne Paradis;12/03/2020 20:00;20;25;0;73
97416465;Ligne Paradis;12/03/2020 21:00;21;24.8;0;73
97416465;Ligne Paradis;12/03/2020 22:00;22;24.9;0;74
97416465;Ligne Paradis;12/03/2020 23:00;23;24.9;0;75
97416465;Ligne Paradis;13/03/2020 00:00;0;24.9;0;71
97416465;Ligne Paradis;13/03/2020 01:00;1;25;0;71
97416465;Ligne Paradis;13/03/2020 02:00;2;25;0;74
97416465;Ligne Paradis;13/03/2020 03:00;3;25.4;0;76
97416465;Ligne Paradis;13/03/2020 04:00;4;24.8;0;74
97416465;Ligne Paradis;13/03/2020 05:00;5;24.1;0;73
97416465;Ligne Paradis;13/03/2020 06:00;6;24.9;0;73
97416465;Ligne Paradis;13/03/2020 07:00;7;25;4;78
97416465;Ligne Paradis;13/03/2020 08:00;8;26.7;47;73
97416465;Ligne Paradis;13/03/2020 09:00;9;27;92;70
97416465;Ligne Paradis;13/03/2020 10:00;10;28.4;170;68
97416465;Ligne Paradis;13/03/2020 11:00;11;30.1;288;65
97416465;Ligne Paradis;13/03/2020 12:00;12;28.7;226;66
97416465;Ligne Paradis;13/03/2020 13:00;13;28.8;157;66
97416465;Ligne Paradis;13/03/2020 14:00;14;26.5;48;64
97416465;Ligne Paradis;13/03/2020 15:00;15;28;93;67
97416465;Ligne Paradis;13/03/2020 16:00;16;28.7;157;72
97416465;Ligne Paradis;13/03/2020 17:00;17;29.4;177;76
97416465;Ligne Paradis;13/03/2020 18:00;18;25.8;61;84
97416465;Ligne Paradis;13/03/2020 19:00;19;25.7;11;74
97416465;Ligne Paradis;13/03/2020 20:00;20;25.8;0;76
97416465;Ligne Paradis;13/03/2020 21:00;21;25.3;0;76
97416465;Ligne Paradis;13/03/2020 22:00;22;25.9;0;77
97416465;Ligne Paradis;13/03/2020 23:00;23;25.1;0;78
97416465;Ligne Paradis;14/03/2020 00:00;0;25.3;1;77
97416465;Ligne Paradis;14/03/2020 01:00;1;25;6;78
97416465;Ligne Paradis;14/03/2020 02:00;2;24.9;13;77
97416465;Ligne Paradis;14/03/2020 03:00;3;24.1;13;75
97416465;Ligne Paradis;14/03/2020 04:00;4;24.5;18;73
97416465;Ligne Paradis;14/03/2020 05:00;5;24;15;75
97416465;Ligne Paradis;14/03/2020 06:00;6;24.4;14;87
97416465;Ligne Paradis;14/03/2020 07:00;7;24.2;15;83
97416465;Ligne Paradis;14/03/2020 08:00;8;25.3;52;74
97416465;Ligne Paradis;14/03/2020 09:00;9;26.5;113;71
97416465;Ligne Paradis;14/03/2020 10:00;10;26.8;160;71
97416465;Ligne Paradis;14/03/2020 11:00;11;27.3;226;68
97416465;Ligne Paradis;14/03/2020 12:00;12;28.2;258;67
97416465;Ligne Paradis;14/03/2020 13:00;13;27.2;235;66
97416465;Ligne Paradis;14/03/2020 14:00;14;27.8;212;66
97416465;Ligne Paradis;14/03/2020 15:00;15;28.3;193;62
97416465;Ligne Paradis;14/03/2020 16:00;16;27.7;165;66
97416465;Ligne Paradis;14/03/2020 17:00;17;26.7;113;67
97416465;Ligne Paradis;14/03/2020 18:00;18;25.9;46;72
97416465;Ligne Paradis;14/03/2020 19:00;19;24.6;6;77
97416465;Ligne Paradis;14/03/2020 20:00;20;24.7;0;79
97416465;Ligne Paradis;14/03/2020 21:00;21;24.6;0;80
97416465;Ligne Paradis;14/03/2020 22:00;22;24.3;0;80
97416465;Ligne Paradis;14/03/2020 23:00;23;24.5;0;83
97416465;Ligne Paradis;15/03/2020 00:00;0;24.1;0;77
97416465;Ligne Paradis;15/03/2020 01:00;1;22.5;0;88
97416465;Ligne Paradis;15/03/2020 02:00;2;21.7;0;86
97416465;Ligne Paradis;15/03/2020 03:00;3;21.3;0;84
97416465;Ligne Paradis;15/03/2020 04:00;4;21.5;0;84
97416465;Ligne Paradis;15/03/2020 05:00;5;21.6;0;85
97416465;Ligne Paradis;15/03/2020 06:00;6;21.3;0;85
97416465;Ligne Paradis;15/03/2020 07:00;7;22.2;9;80
97416465;Ligne Paradis;15/03/2020 08:00;8;25.9;74;71
97416465;Ligne Paradis;15/03/2020 09:00;9;26.4;139;68
97416465;Ligne Paradis;15/03/2020 10:00;10;27.4;226;67
97416465;Ligne Paradis;15/03/2020 11:00;11;27.7;292;68
97416465;Ligne Paradis;15/03/2020 12:00;12;27.4;273;64
97416465;Ligne Paradis;15/03/2020 13:00;13;27.8;307;65
97416465;Ligne Paradis;15/03/2020 14:00;14;27.3;292;67
97416465;Ligne Paradis;15/03/2020 15:00;15;27.6;283;70
97416465;Ligne Paradis;15/03/2020 16:00;16;27.4;235;78
97416465;Ligne Paradis;15/03/2020 17:00;17;26.5;159;81
97416465;Ligne Paradis;15/03/2020 18:00;18;25.3;46;84
97416465;Ligne Paradis;15/03/2020 19:00;19;24.7;3;89
97416465;Ligne Paradis;15/03/2020 20:00;20;24.5;0;91
97416465;Ligne Paradis;15/03/2020 21:00;21;24.2;0;89
97416465;Ligne Paradis;15/03/2020 22:00;22;24.4;0;89
97416465;Ligne Paradis;15/03/2020 23:00;23;23.9;0;89
97416465;Ligne Paradis;16/03/2020 00:00;0;22.7;0;88
97416465;Ligne Paradis;16/03/2020 01:00;1;22.2;0;80
97416465;Ligne Paradis;16/03/2020 02:00;2;22;0;80
97416465;Ligne Paradis;16/03/2020 03:00;3;23.9;0;81
97416465;Ligne Paradis;16/03/2020 04:00;4;23.9;0;79
97416465;Ligne Paradis;16/03/2020 05:00;5;24.1;0;78
97416465;Ligne Paradis;16/03/2020 06:00;6;24;0;77
97416465;Ligne Paradis;16/03/2020 07:00;7;24.3;7;68
97416465;Ligne Paradis;16/03/2020 08:00;8;24.3;49;59
97416465;Ligne Paradis;16/03/2020 09:00;9;26.6;106;69
97416465;Ligne Paradis;16/03/2020 10:00;10;26.3;118;68
97416465;Ligne Paradis;16/03/2020 11:00;11;26.5;133;65
97416465;Ligne Paradis;16/03/2020 12:00;12;28.6;214;65
97416465;Ligne Paradis;16/03/2020 13:00;13;27.3;303;65
97416465;Ligne Paradis;16/03/2020 14:00;14;28.2;300;70
97416465;Ligne Paradis;16/03/2020 15:00;15;27.7;259;69
97416465;Ligne Paradis;16/03/2020 16:00;16;27.1;188;70
97416465;Ligne Paradis;16/03/2020 17:00;17;26.3;150;75
97416465;Ligne Paradis;16/03/2020 18:00;18;25.8;74;70
97416465;Ligne Paradis;16/03/2020 19:00;19;24.8;8;72
97416465;Ligne Paradis;16/03/2020 20:00;20;24.5;0;70
97416465;Ligne Paradis;16/03/2020 21:00;21;24;0;83
97416465;Ligne Paradis;16/03/2020 22:00;22;23.4;0;85
97416465;Ligne Paradis;16/03/2020 23:00;23;23.2;0;86
97416465;Ligne Paradis;17/03/2020 00:00;0;22.9;0;80
97416465;Ligne Paradis;17/03/2020 01:00;1;22.3;0;82
97416465;Ligne Paradis;17/03/2020 02:00;2;22.6;0;82
97416465;Ligne Paradis;17/03/2020 03:00;3;22.9;0;82
97416465;Ligne Paradis;17/03/2020 04:00;4;22.3;0;84
97416465;Ligne Paradis;17/03/2020 05:00;5;22.2;0;83
97416465;Ligne Paradis;17/03/2020 06:00;6;22.5;0;82
97416465;Ligne Paradis;17/03/2020 07:00;7;22.4;6;75
97416465;Ligne Paradis;17/03/2020 08:00;8;25.1;41;74
97416465;Ligne Paradis;17/03/2020 09:00;9;26.9;132;70
97416465;Ligne Paradis;17/03/2020 10:00;10;27.3;223;67
97416465;Ligne Paradis;17/03/2020 11:00;11;27.7;293;66
97416465;Ligne Paradis;17/03/2020 12:00;12;28.9;354;66
97416465;Ligne Paradis;17/03/2020 13:00;13;29;345;66
97416465;Ligne Paradis;17/03/2020 14:00;14;27.9;325;70
97416465;Ligne Paradis;17/03/2020 15:00;15;28.4;342;72
97416465;Ligne Paradis;17/03/2020 16:00;16;28.1;261;74
97416465;Ligne Paradis;17/03/2020 17:00;17;27.5;168;78
97416465;Ligne Paradis;17/03/2020 18:00;18;25.7;57;82
97416465;Ligne Paradis;17/03/2020 19:00;19;25.4;6;88
97416465;Ligne Paradis;17/03/2020 20:00;20;25.6;0;87
97416465;Ligne Paradis;17/03/2020 21:00;21;24.5;0;87
97416465;Ligne Paradis;17/03/2020 22:00;22;23.4;0;88
97416465;Ligne Paradis;17/03/2020 23:00;23;23.2;0;89
97416465;Ligne Paradis;18/03/2020 00:00;0;23.4;0;82
97416465;Ligne Paradis;18/03/2020 01:00;1;23.1;0;72
97416465;Ligne Paradis;18/03/2020 02:00;2;23.1;0;72
97416465;Ligne Paradis;18/03/2020 03:00;3;23.1;0;73
97416465;Ligne Paradis;18/03/2020 04:00;4;23.4;0;71
97416465;Ligne Paradis;18/03/2020 05:00;5;23.5;0;74
97416465;Ligne Paradis;18/03/2020 06:00;6;23.3;0;73
97416465;Ligne Paradis;18/03/2020 07:00;7;23.6;4;81
97416465;Ligne Paradis;18/03/2020 08:00;8;27.1;67;75
97416465;Ligne Paradis;18/03/2020 09:00;9;26;147;71
97416465;Ligne Paradis;18/03/2020 10:00;10;27.3;124;72
97416465;Ligne Paradis;18/03/2020 11:00;11;28.2;217;69
97416465;Ligne Paradis;18/03/2020 12:00;12;27.6;347;68
97416465;Ligne Paradis;18/03/2020 13:00;13;26.5;270;69
97416465;Ligne Paradis;18/03/2020 14:00;14;27.3;171;68
97416465;Ligne Paradis;18/03/2020 15:00;15;26.5;148;70
97416465;Ligne Paradis;18/03/2020 16:00;16;26.1;108;73
97416465;Ligne Paradis;18/03/2020 17:00;17;26.8;128;76
97416465;Ligne Paradis;18/03/2020 18:00;18;25.4;36;81
97416465;Ligne Paradis;18/03/2020 19:00;19;23.8;5;73
97416465;Ligne Paradis;18/03/2020 20:00;20;23.2;0;76
97416465;Ligne Paradis;18/03/2020 21:00;21;23.1;0;75
97416465;Ligne Paradis;18/03/2020 22:00;22;23.2;0;76
97416465;Ligne Paradis;18/03/2020 23:00;23;22.6;0;75
97416465;Ligne Paradis;19/03/2020 00:00;0;22.1;0;74
97416465;Ligne Paradis;19/03/2020 01:00;1;21.5;0;85
97416465;Ligne Paradis;19/03/2020 02:00;2;21.7;0;87
97416465;Ligne Paradis;19/03/2020 03:00;3;21.8;0;86
97416465;Ligne Paradis;19/03/2020 04:00;4;21.9;0;85
97416465;Ligne Paradis;19/03/2020 05:00;5;22.1;0;85
97416465;Ligne Paradis;19/03/2020 06:00;6;21.5;0;84
97416465;Ligne Paradis;19/03/2020 07:00;7;22;7;76
97416465;Ligne Paradis;19/03/2020 08:00;8;24.9;47;70
97416465;Ligne Paradis;19/03/2020 09:00;9;25.2;121;68
97416465;Ligne Paradis;19/03/2020 10:00;10;25.6;156;67
97416465;Ligne Paradis;19/03/2020 11:00;11;27.5;238;67
97416465;Ligne Paradis;19/03/2020 12:00;12;28;368;67
97416465;Ligne Paradis;19/03/2020 13:00;13;27.3;239;71
97416465;Ligne Paradis;19/03/2020 14:00;14;27.2;258;73
97416465;Ligne Paradis;19/03/2020 15:00;15;27.1;309;73
97416465;Ligne Paradis;19/03/2020 16:00;16;27.4;250;74
97416465;Ligne Paradis;19/03/2020 17:00;17;26.4;194;78
97416465;Ligne Paradis;19/03/2020 18:00;18;25.4;91;82
97416465;Ligne Paradis;19/03/2020 19:00;19;22.7;4;83
97416465;Ligne Paradis;19/03/2020 20:00;20;21.6;0;85
97416465;Ligne Paradis;19/03/2020 21:00;21;20.9;0;88
97416465;Ligne Paradis;19/03/2020 22:00;22;21.2;0;92
97416465;Ligne Paradis;19/03/2020 23:00;23;20.5;0;91
97416465;Ligne Paradis;20/03/2020 00:00;0;20;0;86
97416465;Ligne Paradis;20/03/2020 01:00;1;19.8;0;90
97416465;Ligne Paradis;20/03/2020 02:00;2;19.7;0;89
97416465;Ligne Paradis;20/03/2020 03:00;3;19.6;0;88
97416465;Ligne Paradis;20/03/2020 04:00;4;19.6;0;89
97416465;Ligne Paradis;20/03/2020 05:00;5;19.6;0;86
97416465;Ligne Paradis;20/03/2020 06:00;6;19.6;0;85
97416465;Ligne Paradis;20/03/2020 07:00;7;20.4;7;82
97416465;Ligne Paradis;20/03/2020 08:00;8;24.8;55;75
97416465;Ligne Paradis;20/03/2020 09:00;9;26.2;123;70
97416465;Ligne Paradis;20/03/2020 10:00;10;26.7;184;71
97416465;Ligne Paradis;20/03/2020 11:00;11;27.3;265;72
97416465;Ligne Paradis;20/03/2020 12:00;12;27.4;302;70
97416465;Ligne Paradis;20/03/2020 13:00;13;27;279;70
97416465;Ligne Paradis;20/03/2020 14:00;14;26.5;243;70
97416465;Ligne Paradis;20/03/2020 15:00;15;26.4;217;72
97416465;Ligne Paradis;20/03/2020 16:00;16;26.3;178;76
97416465;Ligne Paradis;20/03/2020 17:00;17;25.8;129;81
97416465;Ligne Paradis;20/03/2020 18:00;18;24.9;50;83
97416465;Ligne Paradis;20/03/2020 19:00;19;23.8;5;88
97416465;Ligne Paradis;20/03/2020 20:00;20;23.5;0;90
97416465;Ligne Paradis;20/03/2020 21:00;21;23.2;0;91
97416465;Ligne Paradis;20/03/2020 22:00;22;23.1;0;92
97416465;Ligne Paradis;20/03/2020 23:00;23;22.7;0;91
97416465;Ligne Paradis;21/03/2020 00:00;0;21.5;0;90
97416465;Ligne Paradis;21/03/2020 01:00;1;20.9;0;87
97416465;Ligne Paradis;21/03/2020 02:00;2;20.7;0;87
97416465;Ligne Paradis;21/03/2020 03:00;3;20.9;0;85
97416465;Ligne Paradis;21/03/2020 04:00;4;20.8;0;82
97416465;Ligne Paradis;21/03/2020 05:00;5;20.2;0;82
97416465;Ligne Paradis;21/03/2020 06:00;6;20.4;0;83
97416465;Ligne Paradis;21/03/2020 07:00;7;21;5;78
97416465;Ligne Paradis;21/03/2020 08:00;8;24.6;49;73
97416465;Ligne Paradis;21/03/2020 09:00;9;26.1;143;68
97416465;Ligne Paradis;21/03/2020 10:00;10;25.4;167;67
97416465;Ligne Paradis;21/03/2020 11:00;11;27;240;66
97416465;Ligne Paradis;21/03/2020 12:00;12;27.5;342;65
97416465;Ligne Paradis;21/03/2020 13:00;13;28.2;354;66
97416465;Ligne Paradis;21/03/2020 14:00;14;28;324;66
97416465;Ligne Paradis;21/03/2020 15:00;15;27.4;341;69
97416465;Ligne Paradis;21/03/2020 16:00;16;26.7;293;71
97416465;Ligne Paradis;21/03/2020 17:00;17;25.3;159;79
97416465;Ligne Paradis;21/03/2020 18:00;18;24.4;29;80
97416465;Ligne Paradis;21/03/2020 19:00;19;23.8;5;85
97416465;Ligne Paradis;21/03/2020 20:00;20;23.2;0;89
97416465;Ligne Paradis;21/03/2020 21:00;21;23.6;0;91
97416465;Ligne Paradis;21/03/2020 22:00;22;23.7;0;90
97416465;Ligne Paradis;21/03/2020 23:00;23;23.4;0;89
97416465;Ligne Paradis;22/03/2020 00:00;0;23.5;0;88
97416465;Ligne Paradis;22/03/2020 01:00;1;24.8;0;74
97416465;Ligne Paradis;22/03/2020 02:00;2;24.4;0;73
97416465;Ligne Paradis;22/03/2020 03:00;3;22.6;0;87
97416465;Ligne Paradis;22/03/2020 04:00;4;21.9;0;74
97416465;Ligne Paradis;22/03/2020 05:00;5;21.2;0;77
97416465;Ligne Paradis;22/03/2020 06:00;6;21.8;0;76
97416465;Ligne Paradis;22/03/2020 07:00;7;22.7;8;80
97416465;Ligne Paradis;22/03/2020 08:00;8;26.4;71;73
97416465;Ligne Paradis;22/03/2020 09:00;9;27.5;150;69
97416465;Ligne Paradis;22/03/2020 10:00;10;27.6;217;70
97416465;Ligne Paradis;22/03/2020 11:00;11;27.5;304;68
97416465;Ligne Paradis;22/03/2020 12:00;12;28;325;68
97416465;Ligne Paradis;22/03/2020 13:00;13;27.7;290;68
97416465;Ligne Paradis;22/03/2020 14:00;14;26.7;156;69
97416465;Ligne Paradis;22/03/2020 15:00;15;26.6;122;69
97416465;Ligne Paradis;22/03/2020 16:00;16;26.1;98;71
97416465;Ligne Paradis;22/03/2020 17:00;17;25.8;52;78
97416465;Ligne Paradis;22/03/2020 18:00;18;25;20;68
97416465;Ligne Paradis;22/03/2020 19:00;19;24.9;2;72
97416465;Ligne Paradis;22/03/2020 20:00;20;24.7;0;74
97416465;Ligne Paradis;22/03/2020 21:00;21;25;0;73
97416465;Ligne Paradis;22/03/2020 22:00;22;24.7;0;71
97416465;Ligne Paradis;22/03/2020 23:00;23;24.5;0;72
97416465;Ligne Paradis;23/03/2020 00:00;0;24.3;0;76
97416465;Ligne Paradis;23/03/2020 01:00;1;24;0;74
97416465;Ligne Paradis;23/03/2020 02:00;2;23.8;0;74
97416465;Ligne Paradis;23/03/2020 03:00;3;23.8;0;75
97416465;Ligne Paradis;23/03/2020 04:00;4;23.1;0;74
97416465;Ligne Paradis;23/03/2020 05:00;5;23.5;0;74
97416465;Ligne Paradis;23/03/2020 06:00;6;23.6;0;73
97416465;Ligne Paradis;23/03/2020 07:00;7;23.9;7;80
97416465;Ligne Paradis;23/03/2020 08:00;8;24.8;69;77
97416465;Ligne Paradis;23/03/2020 09:00;9;26.7;128;72
97416465;Ligne Paradis;23/03/2020 10:00;10;27.4;217;70
97416465;Ligne Paradis;23/03/2020 11:00;11;28.3;283;73
97416465;Ligne Paradis;23/03/2020 12:00;12;27;254;78
97416465;Ligne Paradis;23/03/2020 13:00;13;26.6;242;80
97416465;Ligne Paradis;23/03/2020 14:00;14;28.3;319;82
97416465;Ligne Paradis;23/03/2020 15:00;15;26.4;129;82
97416465;Ligne Paradis;23/03/2020 16:00;16;26;32;79
97416465;Ligne Paradis;23/03/2020 17:00;17;26.6;38;81
97416465;Ligne Paradis;23/03/2020 18:00;18;26.4;27;71
97416465;Ligne Paradis;23/03/2020 19:00;19;25.1;1;76
97416465;Ligne Paradis;23/03/2020 20:00;20;25.5;0;81
97416465;Ligne Paradis;23/03/2020 21:00;21;25.2;0;80
97416465;Ligne Paradis;23/03/2020 22:00;22;24.9;0;77
97416465;Ligne Paradis;23/03/2020 23:00;23;24.5;0;77
97416465;Ligne Paradis;24/03/2020 00:00;0;23.9;0;72
97416465;Ligne Paradis;24/03/2020 01:00;1;23.6;0;89
97416465;Ligne Paradis;24/03/2020 02:00;2;22.7;0;86
97416465;Ligne Paradis;24/03/2020 03:00;3;22.7;0;87
97416465;Ligne Paradis;24/03/2020 04:00;4;23.3;0;86
97416465;Ligne Paradis;24/03/2020 05:00;5;23.4;0;84
97416465;Ligne Paradis;24/03/2020 06:00;6;23.7;0;85
97416465;Ligne Paradis;24/03/2020 07:00;7;23.6;1;79
97416465;Ligne Paradis;24/03/2020 08:00;8;24;8;73
97416465;Ligne Paradis;24/03/2020 09:00;9;25.2;28;71
97416465;Ligne Paradis;24/03/2020 10:00;10;26.5;88;71
97416465;Ligne Paradis;24/03/2020 11:00;11;28;230;72
97416465;Ligne Paradis;24/03/2020 12:00;12;26.7;249;72
97416465;Ligne Paradis;24/03/2020 13:00;13;23.6;23;71
97416465;Ligne Paradis;24/03/2020 14:00;14;23.1;11;69
97416465;Ligne Paradis;24/03/2020 15:00;15;24.2;39;72
97416465;Ligne Paradis;24/03/2020 16:00;16;24.6;40;75
97416465;Ligne Paradis;24/03/2020 17:00;17;24.8;31;78
97416465;Ligne Paradis;24/03/2020 18:00;18;25.3;18;82
97416465;Ligne Paradis;24/03/2020 19:00;19;24.1;0;87
97416465;Ligne Paradis;24/03/2020 20:00;20;24.9;0;90
97416465;Ligne Paradis;24/03/2020 21:00;21;24.4;0;91
97416465;Ligne Paradis;24/03/2020 22:00;22;24.1;0;90
97416465;Ligne Paradis;24/03/2020 23:00;23;23.5;0;89
97416465;Ligne Paradis;25/03/2020 00:00;0;24.4;0;87
97416465;Ligne Paradis;25/03/2020 01:00;1;22.9;0;88
97416465;Ligne Paradis;25/03/2020 02:00;2;22.5;0;87
97416465;Ligne Paradis;25/03/2020 03:00;3;22.8;0;85
97416465;Ligne Paradis;25/03/2020 04:00;4;22.7;0;82
97416465;Ligne Paradis;25/03/2020 05:00;5;23.4;0;83
97416465;Ligne Paradis;25/03/2020 06:00;6;23.4;0;79
97416465;Ligne Paradis;25/03/2020 07:00;7;24.1;4;75
97416465;Ligne Paradis;25/03/2020 08:00;8;25;41;69
97416465;Ligne Paradis;25/03/2020 09:00;9;28;93;72
97416465;Ligne Paradis;25/03/2020 10:00;10;28.3;132;71
97416465;Ligne Paradis;25/03/2020 11:00;11;28.4;189;68
97416465;Ligne Paradis;25/03/2020 12:00;12;29.2;225;70
97416465;Ligne Paradis;25/03/2020 13:00;13;28.4;207;69
97416465;Ligne Paradis;25/03/2020 14:00;14;28.3;176;69
97416465;Ligne Paradis;25/03/2020 15:00;15;27.9;153;74
97416465;Ligne Paradis;25/03/2020 16:00;16;27;120;73
97416465;Ligne Paradis;25/03/2020 17:00;17;27.1;85;77
97416465;Ligne Paradis;25/03/2020 18:00;18;25.5;31;83
97416465;Ligne Paradis;25/03/2020 19:00;19;24.4;2;85
97416465;Ligne Paradis;25/03/2020 20:00;20;24.1;0;86
97416465;Ligne Paradis;25/03/2020 21:00;21;23.3;0;87
97416465;Ligne Paradis;25/03/2020 22:00;22;23.3;0;85
97416465;Ligne Paradis;25/03/2020 23:00;23;22.9;0;86
97416465;Ligne Paradis;26/03/2020 00:00;0;22.9;0;88
97416465;Ligne Paradis;26/03/2020 01:00;1;22.7;0;86
97416465;Ligne Paradis;26/03/2020 02:00;2;23.4;0;89
97416465;Ligne Paradis;26/03/2020 03:00;3;22.9;0;88
97416465;Ligne Paradis;26/03/2020 04:00;4;23.3;0;89
97416465;Ligne Paradis;26/03/2020 05:00;5;22.3;0;89
97416465;Ligne Paradis;26/03/2020 06:00;6;22.4;0;90
97416465;Ligne Paradis;26/03/2020 07:00;7;23.3;5;86
97416465;Ligne Paradis;26/03/2020 08:00;8;27;64;82
97416465;Ligne Paradis;26/03/2020 09:00;9;29.6;145;82
97416465;Ligne Paradis;26/03/2020 10:00;10;29.1;224;80
97416465;Ligne Paradis;26/03/2020 11:00;11;30.6;304;77
97416465;Ligne Paradis;26/03/2020 12:00;12;28.9;278;77
97416465;Ligne Paradis;26/03/2020 13:00;13;28.9;203;77
97416465;Ligne Paradis;26/03/2020 14:00;14;27.8;155;77
97416465;Ligne Paradis;26/03/2020 15:00;15;28.7;113;78
97416465;Ligne Paradis;26/03/2020 16:00;16;28.8;166;79
97416465;Ligne Paradis;26/03/2020 17:00;17;28.3;137;83
97416465;Ligne Paradis;26/03/2020 18:00;18;26.1;72;87
97416465;Ligne Paradis;26/03/2020 19:00;19;23.9;2;88
97416465;Ligne Paradis;26/03/2020 20:00;20;24.1;0;88
97416465;Ligne Paradis;26/03/2020 21:00;21;23.1;0;88
97416465;Ligne Paradis;26/03/2020 22:00;22;22.8;0;89
97416465;Ligne Paradis;26/03/2020 23:00;23;22.9;0;89
97416465;Ligne Paradis;27/03/2020 00:00;0;22.8;0;86
97416465;Ligne Paradis;27/03/2020 01:00;1;23.8;0;85
97416465;Ligne Paradis;27/03/2020 02:00;2;23.3;0;84
97416465;Ligne Paradis;27/03/2020 03:00;3;22.8;0;82
97416465;Ligne Paradis;27/03/2020 04:00;4;22.8;0;82
97416465;Ligne Paradis;27/03/2020 05:00;5;21.6;0;84
97416465;Ligne Paradis;27/03/2020 06:00;6;20.8;0;83
97416465;Ligne Paradis;27/03/2020 07:00;7;22.1;4;78
97416465;Ligne Paradis;27/03/2020 08:00;8;25.3;43;70
97416465;Ligne Paradis;27/03/2020 09:00;9;29.1;99;69
97416465;Ligne Paradis;27/03/2020 10:00;10;28.6;141;68
97416465;Ligne Paradis;27/03/2020 11:00;11;28.4;202;70
97416465;Ligne Paradis;27/03/2020 12:00;12;28.4;241;70
97416465;Ligne Paradis;27/03/2020 13:00;13;29;217;70
97416465;Ligne Paradis;27/03/2020 14:00;14;25.1;185;71
97416465;Ligne Paradis;27/03/2020 15:00;15;25;162;71
97416465;Ligne Paradis;27/03/2020 16:00;16;29;127;74
97416465;Ligne Paradis;27/03/2020 17:00;17;26.5;88;76
97416465;Ligne Paradis;27/03/2020 18:00;18;25.6;32;81
97416465;Ligne Paradis;27/03/2020 19:00;19;24.4;2;85
97416465;Ligne Paradis;27/03/2020 20:00;20;23.3;0;88
97416465;Ligne Paradis;27/03/2020 21:00;21;22.8;0;88
97416465;Ligne Paradis;27/03/2020 22:00;22;22.6;0;87
97416465;Ligne Paradis;27/03/2020 23:00;23;22.1;0;87
97416465;Ligne Paradis;28/03/2020 00:00;0;22.4;0;84
97416465;Ligne Paradis;28/03/2020 01:00;1;22.3;0;87
97416465;Ligne Paradis;28/03/2020 02:00;2;22.2;0;85
97416465;Ligne Paradis;28/03/2020 03:00;3;21.9;0;86
97416465;Ligne Paradis;28/03/2020 04:00;4;22;0;84
97416465;Ligne Paradis;28/03/2020 05:00;5;22.4;0;83
97416465;Ligne Paradis;28/03/2020 06:00;6;22.2;0;81
97416465;Ligne Paradis;28/03/2020 07:00;7;22.5;8;73
