id,type,parent_id,scaffold_id,topology__is_apical,arch_dev__pot_flowering_date,arch_dev__pot_nb_inflo,arch_dev__pot_nb_fruit,id_fruit,fruit_fresh_mass,fruit_dry_mass,growth__nb_leaf,growth__radius_gu,appearance__final_length_gu,environment_id,light_interception__sunlit_fraction_col
767,GU,766,558,0,NAT,NA,NA,,NA,NA,0,0.362195842669578,12,NA,3
768,GU,767,558,1,NAT,NA,NA,,NA,NA,5,0.309862396074588,5,G3_24A,3
769,GU,768,558,0,2020-09-12,1,1,23a,NA,NA,6,0.2515,8,G3_24A,3
770,GU,766,558,0,NAT,NA,NA,,NA,NA,0,0.408011413540965,12,NA,3
771,GU,770,558,1,NAT,NA,NA,,NA,NA,9,0.359006338767827,8,G3_23A,3
772,GU,771,558,1,NAT,NA,NA,,NA,NA,8,0.306385313254217,6,G3_23A,3
773,GU,772,558,1,2020-09-12,1,1,23,NA,NA,7,0.2475,9,G3_23A,3
774,GU,757,558,0,NAT,NA,NA,,NA,NA,0,1.08795908749267,3,NA,3
775,GU,774,558,1,NAT,NA,NA,,NA,NA,0,1.0375,5,NA,3
776,GU,775,558,0,NAT,NA,NA,,NA,NA,0,0.635058218448822,9,NA,3
777,GU,776,558,0,NAT,NA,NA,,NA,NA,0,0.374070300715306,9,NA,3
778,GU,777,558,1,NAT,NA,NA,,NA,NA,3,0.322736307414824,3,G3_21A,3
779,GU,778,558,1,NAT,NA,NA,,NA,NA,11,0.266155090544376,4,G3_21A,3
780,GU,779,558,1,NAT,NA,NA,,NA,NA,6,0.1995,6,G3_21A,3
781,GU,776,558,0,NAT,NA,NA,,NA,NA,0,0.524793855274786,10,NA,3
782,GU,781,558,1,NAT,NA,NA,,NA,NA,4,0.479958824435416,3,G3_21A,3
783,GU,782,558,1,NAT,NA,NA,,NA,NA,4,0.434047744030981,5,G3_21A,3
784,GU,783,558,1,NAT,NA,NA,,NA,NA,8,0.386404222655608,5,G3_21A,3
785,GU,784,558,1,2020-09-12,1,1,21,NA,NA,9,0.336,12,G3_21A,3
786,GU,757,558,0,NAT,NA,NA,,NA,NA,0,0.466365702150449,4,NA,3
787,GU,786,558,1,NAT,NA,NA,,NA,NA,0,0.420017722355,8,NA,3
788,GU,787,558,0,NAT,NA,NA,,NA,NA,4,0.221705155562257,10,G3_21C,3
789,GU,788,558,1,NAT,NA,NA,,NA,NA,2,0.14,4,G3_21C,3
790,GU,787,558,0,NAT,NA,NA,,NA,NA,3,0.312282964185702,8,G3_21C,3
791,GU,790,558,1,NAT,NA,NA,,NA,NA,6,0.254273596015561,4,G3_21C,3
792,GU,791,558,1,NAT,NA,NA,,NA,NA,7,0.1845,7,G3_21C,3
793,GU,757,558,0,NAT,NA,NA,,NA,NA,0,2.11994043976802,5,NA,3
794,GU,793,558,1,NAT,NA,NA,,NA,NA,0,2.03965242502043,7,NA,3
795,GU,794,558,0,NAT,NA,NA,,NA,NA,4,2.54513027799147,7,G3_21D,3
796,GU,794,558,0,NAT,NA,NA,,NA,NA,7,0.344950245134408,9,G3_21D,3
797,GU,796,558,1,NAT,NA,NA,,NA,NA,5,0.290954849292265,3,G3_21D,3
798,GU,797,558,1,NAT,NA,NA,,NA,NA,6,0.2295,7,G3_21D,3
799,GU,794,558,0,NAT,NA,NA,,NA,NA,2,0.409515641646883,8,G3_21D,3
800,GU,799,558,1,NAT,NA,NA,,NA,NA,3,0.360598225297091,3,G3_21D,3
801,GU,800,558,1,NAT,NA,NA,,NA,NA,6,0.308121791281767,3,G3_21D,3
802,GU,801,558,1,NAT,NA,NA,,NA,NA,11,0.2495,9,G3_21D,3
803,GU,755,558,0,NAT,NA,NA,,NA,NA,0,0.528769288572973,4,NA,3
804,GU,803,558,0,NAT,NA,NA,,NA,NA,0,0.484006204104954,6,NA,3
805,GU,804,558,1,NAT,NA,NA,,NA,NA,0,0.438214311584499,9,NA,3
806,GU,805,558,0,NAT,NA,NA,,NA,NA,3,0.1765,7,G3_21E,3
807,GU,805,558,0,NAT,NA,NA,,NA,NA,6,0.1725,7,G3_21E,3
808,GU,805,558,0,NAT,NA,NA,,NA,NA,6,0.304275503258588,7,G3_21E,3
809,GU,808,558,1,NAT,NA,NA,,NA,NA,6,0.245063472141167,5,G3_21E,3
810,GU,809,558,1,NAT,NA,NA,,NA,NA,7,0.1725,6,G3_21E,3
811,GU,755,558,0,NAT,NA,NA,,NA,NA,0,0.490024002520641,3,NA,3
812,GU,811,558,0,NAT,NA,NA,,NA,NA,0,0.444400583317682,6,NA,3
813,GU,812,558,1,NAT,NA,NA,,NA,NA,0,0.397215095084352,6,NA,3
814,GU,813,558,0,2020-09-12,1,1,21a,NA,NA,5,0.1995,5,G3_21F,3
815,GU,813,558,0,NAT,NA,NA,,NA,NA,2,0.1165,4,G3_21F,3
816,GU,813,558,0,NAT,NA,NA,,NA,NA,8,0.2075,8,G3_21F,3
817,GU,731,558,0,NAT,NA,NA,,NA,NA,0,0.348804157766376,7,NA,3
818,GU,817,558,0,NAT,NA,NA,,NA,NA,0,0.295203809038238,6,NA,3
819,GU,818,558,0,NAT,NA,NA,,NA,NA,7,0.2345,7,G3_21G,3
820,GU,731,558,0,NAT,NA,NA,,NA,NA,0,0.638211643074483,2,NA,3
821,GU,820,558,1,NAT,NA,NA,,NA,NA,0,0.594333684680242,4,NA,3
822,GU,821,558,0,NAT,NA,NA,,NA,NA,0,0.417953994853542,8,NA,3
823,GU,822,558,1,NAT,NA,NA,,NA,NA,0,0.369506929422851,5,NA,3
824,GU,823,558,1,NAT,NA,NA,,NA,NA,0,0.317801647777978,6,NA,3
825,GU,824,558,0,NAT,NA,NA,,NA,NA,5,0.163,5,G3_21F,3
826,GU,824,558,0,NAT,NA,NA,,NA,NA,5,0.1755,4,G3_21F,3
827,GU,821,558,0,NAT,NA,NA,,NA,NA,0,0.425870643662178,12,NA,3
828,GU,827,558,1,NAT,NA,NA,,NA,NA,0,0.230742736907762,3,NA,3
829,GU,828,558,1,NAT,NA,NA,,NA,NA,4,0.153,3,G3_21G,3
830,GU,827,558,0,NAT,NA,NA,,NA,NA,4,0.144,5,G3_21G,3
831,GU,827,558,0,NAT,NA,NA,,NA,NA,0,0.248484371137673,3,NA,3
832,GU,831,558,1,NAT,NA,NA,,NA,NA,5,0.177,5,G3_21G,3
833,GU,732,558,1,NAT,NA,NA,,NA,NA,0,0.928872916539566,8,NA,3
834,GU,833,558,1,NAT,NA,NA,,NA,NA,0,0.965777446278691,15,NA,3
835,GU,834,558,1,NAT,NA,NA,,NA,NA,0,1.01475853391429,9,NA,3
836,GU,835,558,1,NAT,NA,NA,,NA,NA,0,1.0475,8,NA,3
837,GU,836,558,0,NAT,NA,NA,,NA,NA,0,0.31092564418458,7,NA,3
838,GU,837,558,0,NAT,NA,NA,,NA,NA,3,0.252719406729845,10,G3_25C,3
839,GU,838,558,1,NAT,NA,NA,,NA,NA,9,0.1825,7,G3_25C,3
840,GU,836,558,0,NAT,NA,NA,,NA,NA,0,0.644418741192567,3,NA,3
841,GU,840,558,1,NAT,NA,NA,,NA,NA,0,0.600540348102615,6,NA,3
842,GU,841,558,1,NAT,NA,NA,,NA,NA,0,0.55656354829873,9,NA,3
843,GU,842,558,1,NAT,NA,NA,,NA,NA,0,0.512212973014504,6,NA,3
844,GU,843,558,0,NAT,NA,NA,,NA,NA,1,0.231813225176401,9,G3_25C,3
845,GU,844,558,1,NAT,NA,NA,,NA,NA,2,0.1545,4,G3_25C,3
846,GU,843,558,0,NAT,NA,NA,,NA,NA,5,0.26876709586033,7,G3_25C,3
847,GU,846,558,1,NAT,NA,NA,,NA,NA,7,0.202735744265496,4,G3_25C,3
848,GU,847,558,1,NAT,NA,NA,,NA,NA,3,0.11,3,G3_25C,3
849,GU,843,558,0,NAT,NA,NA,,NA,NA,3,0.380379359158303,8,G3_25C,3
850,GU,849,558,1,NAT,NA,NA,,NA,NA,11,0.329533936051202,7,G3_25C,3
851,GU,850,558,1,NAT,NA,NA,,NA,NA,7,0.2105,10,G3_25C,3
852,GU,850,558,0,NAT,NA,NA,,NA,NA,4,0.1485,7,G3_25C,3
853,GU,836,558,0,NAT,NA,NA,,NA,NA,0,0.684567600504994,14,NA,3
854,GU,853,558,1,NAT,NA,NA,,NA,NA,5,0.634700690323064,17,G3_25A,3
855,GU,854,558,1,NAT,NA,NA,,NA,NA,17,0.527379231685199,18,G3_25A,3
856,GU,855,558,1,2020-09-12,2,2,25.25a,NA,NA,18,0.4015,19,G3_25A,3
857,GU,855,558,0,NAT,NA,NA,,NA,NA,9,0.208,13,G3_25A,3
858,GU,855,558,0,NAT,NA,NA,,NA,NA,12,0.2595,17,G3_25A,3
859,GU,855,558,0,NAT,NA,NA,,NA,NA,5,0.1585,11,G3_25A,3
860,GU,854,558,0,NAT,NA,NA,,NA,NA,8,0.369690080017959,13,G3_25A,3
861,GU,860,558,1,NAT,NA,NA,,NA,NA,15,0.318,13,G3_25A,3
862,GU,853,558,0,NAT,NA,NA,,NA,NA,8,0.299761406166132,13,G3_25B,3
863,GU,862,558,1,NAT,NA,NA,,NA,NA,7,0.239825267540109,5,G3_25B,3
864,GU,863,558,1,NAT,NA,NA,,NA,NA,5,0.1655,5,G3_25B,3
865,GU,835,558,0,NAT,NA,NA,,NA,NA,0,0.244685904162223,11,NA,3
866,GU,865,558,0,NAT,NA,NA,,NA,NA,9,0.172,10,G3_25D,3
867,GU,834,558,0,NAT,NA,NA,,NA,NA,0,0.483927221944058,8,NA,3
868,GU,867,558,0,NAT,NA,NA,,NA,NA,0,0.438133049417398,4,NA,3
869,GU,868,558,1,NAT,NA,NA,,NA,NA,0,0.390675479268524,10,NA,3
870,GU,869,558,1,NAT,NA,NA,,NA,NA,0,0.340569816840197,4,NA,3
871,GU,870,558,1,NAT,NA,NA,,NA,NA,8,0.286107501424449,6,G3_25E,3
872,GU,871,558,1,NAT,NA,NA,,NA,NA,9,0.223751187267654,5,G3_25E,3
873,GU,872,558,0,NAT,NA,NA,,NA,NA,5,0.143,5,G3_25E,3
874,GU,834,558,0,NAT,NA,NA,,NA,NA,0,0.35151000232646,8,NA,3
875,GU,874,558,1,NAT,NA,NA,,NA,NA,0,0.298178564663333,10,NA,3
876,GU,875,558,0,NAT,NA,NA,,NA,NA,4,0.237980106957882,5,G3_25F,3
877,GU,876,558,1,NAT,NA,NA,,NA,NA,5,0.163,2,G3_25F,3
878,GU,833,558,0,NAT,NA,NA,,NA,NA,6,0.1635,5,G3_25F,3
879,GU,748,558,1,NAT,NA,NA,,NA,NA,0,0.790496911470087,12,NA,3
880,GU,879,558,0,NAT,NA,NA,,NA,NA,0,0.74558941839441,5,NA,3
881,GU,880,558,1,NAT,NA,NA,,NA,NA,0,0.701174702366192,4,NA,3
882,GU,881,558,0,NAT,NA,NA,,NA,NA,0,0.657106523296978,4,NA,3
883,GU,882,558,1,NAT,NA,NA,,NA,NA,0,0.613213882315633,6,NA,3
884,GU,883,558,1,NAT,NA,NA,,NA,NA,0,0.569290853302029,10,NA,3
885,GU,884,558,1,NAT,NA,NA,,NA,NA,0,0.525080855077739,8,NA,3
886,GU,885,558,0,NAT,NA,NA,,NA,NA,0,0.291378388633894,3,NA,3
887,GU,886,558,1,NAT,NA,NA,,NA,NA,7,0.23,6,G3_26A,3
888,GU,885,558,0,NAT,NA,NA,,NA,NA,4,0.14,4,G3_26A,3
889,GU,885,558,0,NAT,NA,NA,,NA,NA,5,0.434047744030981,7,G3_26A,3
890,GU,889,558,1,NAT,NA,NA,,NA,NA,10,0.386404222655608,5,G3_26A,3
891,GU,890,558,1,2020-09-12,2,2,26.26a,NA,NA,14,0.336,11,G3_26A,3
892,GU,748,558,0,NAT,NA,NA,,NA,NA,7,0.1825,12,G3_26B,3
893,GU,739,558,1,NAT,NA,NA,,NA,NA,0,1.30529352121185,14,NA,3
894,GU,893,558,0,NAT,NA,NA,,NA,NA,0,0.806205534039946,10,NA,3
895,GU,894,558,0,NAT,NA,NA,,NA,NA,0,0.527777047938049,12,NA,3
896,GU,895,558,1,NAT,NA,NA,,NA,NA,0,0.482996327922681,7,NA,3
897,GU,896,558,1,NAT,NA,NA,,NA,NA,11,0.437175146341689,12,G3_27A,3
898,GU,897,558,1,NAT,NA,NA,,NA,NA,15,0.389674596368155,9,G3_27A,3
899,GU,898,558,1,2020-09-12,1,1,27,NA,NA,12,0.3395,16,G3_27A,3
900,GU,894,558,0,NAT,NA,NA,,NA,NA,0,0.654888892061917,14,NA,3
901,GU,900,558,1,NAT,NA,NA,,NA,NA,14,0.611,17,G3_27B,3
902,GU,901,558,0,NAT,NA,NA,,NA,NA,3,0.289263768519123,6,G3_27B,3
903,GU,902,558,1,NAT,NA,NA,,NA,NA,3,0.2275,7,G3_27B,3
904,GU,901,558,0,NAT,NA,NA,,NA,NA,8,0.284639280380774,9,G3_27B,3
905,GU,904,558,1,NAT,NA,NA,,NA,NA,3,0.222,5,G3_27B,3
906,GU,893,558,0,NAT,NA,NA,,NA,NA,0,1.12882146804536,11,NA,3
907,GU,906,558,1,NAT,NA,NA,,NA,NA,2,1.18018227074375,11,G3_28A,3
908,GU,907,558,1,NAT,NA,NA,,NA,NA,3,1.1275,12,G3_28A,3
909,GU,908,558,0,NAT,NA,NA,,NA,NA,2,0.474350908276457,5,G3_28A,3
910,GU,909,558,1,NAT,NA,NA,,NA,NA,0,0.428266577899858,7,NA,3
911,GU,910,558,1,NAT,NA,NA,,NA,NA,8,0.380347798214588,4,G3_28A,3
912,GU,911,558,1,2020-09-12,1,1,28,NA,NA,8,0.3295,9,G3_28A,3
913,GU,908,558,0,NAT,NA,NA,,NA,NA,6,0.17,12,G3_28B,3
914,GU,908,558,0,NAT,NA,NA,,NA,NA,6,0.2245,14,G3_28B,3
915,GU,908,558,0,NAT,NA,NA,,NA,NA,9,0.2475,14,G3_28B,3
916,GU,908,558,0,NAT,NA,NA,,NA,NA,2,0.227,4,G3_28B,3
917,GU,908,558,0,NAT,NA,NA,,NA,NA,4,0.260562459955161,5,G3_28B,3
918,GU,917,558,0,NAT,NA,NA,,NA,NA,5,0.1925,9,G3_28B,3
919,GU,906,558,0,NAT,NA,NA,,NA,NA,1,0.232,7,G3_28B,3
920,GU,893,558,0,NAT,NA,NA,,NA,NA,0,0.864788692735593,7,NA,3
921,GU,920,558,1,NAT,NA,NA,,NA,NA,0,0.860905436446275,5,NA,3
922,GU,921,558,1,NAT,NA,NA,,NA,NA,0,0.814992959425189,15,NA,3
923,GU,922,558,1,NAT,NA,NA,,NA,NA,0,0.7535,10,NA,3
924,GU,923,558,0,NAT,NA,NA,,NA,NA,5,0.400361881188038,6,G3_36C,3
925,GU,924,558,1,NAT,NA,NA,,NA,NA,12,0.350892231857425,10,G3_36C,3
926,GU,925,558,1,NAT,NA,NA,,NA,NA,8,0.2975,12,G3_36C,3
927,GU,922,558,0,NAT,NA,NA,,NA,NA,2,0.182,7,G3_36B,3
928,GU,922,558,0,NAT,NA,NA,,NA,NA,1,0.476730378925324,9,G3_36B,3
929,GU,928,558,1,NAT,NA,NA,,NA,NA,3,0.430720729721008,6,G3_36A,3
930,GU,929,558,0,2020-09-12,2,2,36.36a,NA,NA,9,0.316,12,G3_36A,3
931,GU,929,558,0,NAT,NA,NA,,NA,NA,6,0.24,11,G3_36A,3
932,GU,922,558,0,NAT,NA,NA,,NA,NA,0,0.241684102877464,5,NA,3
933,GU,932,558,1,NAT,NA,NA,,NA,NA,4,0.168,5,G3_36B,3
934,GU,922,558,0,NAT,NA,NA,,NA,NA,2,0.231455786339605,9,G3_36B,3
935,GU,934,558,1,NAT,NA,NA,,NA,NA,1,0.154,2,G3_36B,3
936,GU,920,558,0,NAT,NA,NA,,NA,NA,1,0.2866849379511,12,G3_27B,3
937,GU,936,558,1,NAT,NA,NA,,NA,NA,4,0.224438619257214,5,G3_27B,3
938,GU,937,558,1,NAT,NA,NA,,NA,NA,4,0.144,3,G3_27B,3
939,GU,739,558,0,NAT,NA,NA,,NA,NA,0,0.378734267211725,9,NA,3
940,GU,939,558,1,NAT,NA,NA,,NA,NA,0,0.327764133607382,15,NA,3
941,GU,940,558,0,NAT,NA,NA,,NA,NA,7,0.196,6,G3_27C,3
942,GU,940,558,0,NAT,NA,NA,,NA,NA,5,0.163,4,G3_27C,3
943,GU,749,558,1,NAT,NA,NA,,NA,NA,0,1.51437174919198,10,NA,3
944,GU,943,558,1,NAT,NA,NA,,NA,NA,0,1.45261086485635,8,NA,3
945,GU,944,558,1,NAT,NA,NA,,NA,NA,0,1.39261773418044,8,NA,3
946,GU,945,558,1,NAT,NA,NA,,NA,NA,0,1.2955,9,NA,3
947,GU,946,558,0,NAT,NA,NA,,NA,NA,0,0.493588030372598,10,NA,3
948,GU,947,558,1,NAT,NA,NA,,NA,NA,0,0.448059615666502,6,NA,3
949,GU,948,558,0,NAT,NA,NA,,NA,NA,1,0.171,4,G3_32D,3
950,GU,948,558,0,NAT,NA,NA,,NA,NA,2,0.334010307214352,7,G3_32D,3
951,GU,948,558,0,NAT,NA,NA,,NA,NA,2,0.165,7,G3_32D,3
952,GU,950,558,1,NAT,NA,NA,,NA,NA,3,0.278811091427304,6,G3_32D,3
953,GU,952,558,1,NAT,NA,NA,,NA,NA,11,0.215,10,G3_32D,3
954,GU,946,558,0,NAT,NA,NA,,NA,NA,2,0.228,11,G3_32D,3
955,GU,946,558,0,NAT,NA,NA,,NA,NA,0,0.748160622239325,13,NA,3
956,GU,955,558,1,NAT,NA,NA,,NA,NA,0,0.690653275626933,10,NA,3
957,GU,956,558,0,NAT,NA,NA,,NA,NA,0,0.323092749388532,8,NA,3
958,GU,957,558,1,NAT,NA,NA,,NA,NA,3,0.266557625445015,7,G3_32G,3
959,GU,958,558,1,NAT,NA,NA,,NA,NA,10,0.2,8,G3_32G,3
960,GU,956,558,0,NAT,NA,NA,,NA,NA,0,0.429120772858246,10,NA,3
961,GU,960,558,1,NAT,NA,NA,,NA,NA,6,0.381243580027416,8,G3_32G,3
962,GU,961,558,0,NAT,NA,NA,,NA,NA,1,0.127,4,G3_32G,3
963,GU,961,558,0,NAT,NA,NA,,NA,NA,9,0.196,10,G3_32G,3
964,GU,961,558,0,NAT,NA,NA,,NA,NA,3,0.1455,7,G3_32G,3
965,GU,956,558,0,NAT,NA,NA,,NA,NA,0,0.582851035718709,8,NA,3
966,GU,965,558,1,NAT,NA,NA,,NA,NA,1,0.53876081064508,8,G3_32F,3
967,GU,966,558,1,NAT,NA,NA,,NA,NA,18,0.380812868168717,20,G3_32F,3
968,GU,967,558,1,NAT,NA,NA,,NA,NA,14,0.33,15,G3_32F,3
969,GU,966,558,0,NAT,NA,NA,,NA,NA,10,0.226,15,G3_32F,3
970,GU,966,558,0,NAT,NA,NA,,NA,NA,7,0.171,11,G3_32F,3
971,GU,966,558,0,2020-09-12,1,1,32b,NA,NA,11,0.303,12,G3_32F,3
972,GU,955,558,0,NAT,NA,NA,,NA,NA,0,0.351552359452731,8,NA,3
973,GU,972,558,1,NAT,NA,NA,,NA,NA,3,0.252332022667922,6,G3_32E,3
974,GU,973,558,1,NAT,NA,NA,,NA,NA,5,0.182,6,G3_32E,3
975,GU,972,558,0,NAT,NA,NA,,NA,NA,1,0.143,5,G3_32E,3
976,GU,946,558,0,NAT,NA,NA,,NA,NA,0,1.04744436644314,13,NA,3
977,GU,976,558,1,NAT,NA,NA,,NA,NA,0,0.946063551618933,16,NA,3
978,GU,977,558,1,NAT,NA,NA,,NA,NA,0,0.907553128519373,4,NA,3
979,GU,978,558,0,NAT,NA,NA,,NA,NA,0,0.364107869931448,5,NA,3
980,GU,979,558,1,NAT,NA,NA,,NA,NA,4,0.311942802466655,6,G3_29B,3
981,GU,980,558,1,NAT,NA,NA,,NA,NA,8,0.253884355008505,4,G3_29B,3
982,GU,981,558,1,NAT,NA,NA,,NA,NA,6,0.184,8,G3_29B,3
983,GU,978,558,0,NAT,NA,NA,,NA,NA,0,0.734312393197122,9,NA,3
984,GU,983,558,1,NAT,NA,NA,,NA,NA,9,0.69,11,G3_29D,3
985,GU,984,558,0,NAT,NA,NA,,NA,NA,7,0.1515,10,G3_29D,3
986,GU,984,558,0,NAT,NA,NA,,NA,NA,7,0.1845,10,G3_29D,3
987,GU,984,558,0,NAT,NA,NA,,NA,NA,7,0.1725,12,G3_29D,3
988,GU,984,558,0,NAT,NA,NA,,NA,NA,9,0.21,1,G3_29D,3
989,GU,984,558,0,NAT,NA,NA,,NA,NA,8,0.205,15,G3_29D,3
990,GU,984,558,0,NAT,NA,NA,,NA,NA,4,0.188,6,G3_29D,3
991,GU,978,558,0,NAT,NA,NA,,NA,NA,0,0.730736304027543,8,NA,3
992,GU,991,558,1,NAT,NA,NA,,NA,NA,2,0.686454408049295,7,G3_31A,3
993,GU,992,558,0,NAT,NA,NA,,NA,NA,13,0.452843030788909,22,G3_31A,3
994,GU,993,558,1,2020-09-12,1,1,31,NA,NA,14,0.406,19,G3_31A,3
995,GU,992,558,0,2020-09-12,1,1,31a,NA,NA,7,0.3385,16,G3_31A,3
996,GU,992,558,0,NAT,NA,NA,,NA,NA,9,0.2875,17,G3_31A,3
997,GU,992,558,0,NAT,NA,NA,,NA,NA,10,0.397172950460986,17,G3_31A,3
998,GU,997,558,1,NAT,NA,NA,,NA,NA,12,0.3475,18,G3_31A,3
999,GU,992,558,0,NAT,NA,NA,,NA,NA,8,0.242,18,G3_31A,3
1000,GU,977,558,0,NAT,NA,NA,,NA,NA,0,0.297236445551879,9,NA,3
1001,GU,1000,558,1,NAT,NA,NA,,NA,NA,2,0.236879707524905,6,G3_29C,3
1002,GU,1001,558,1,NAT,NA,NA,,NA,NA,3,0.1615,5,G3_29C,3
1003,GU,977,558,0,NAT,NA,NA,,NA,NA,0,0.642406985403971,7,NA,3
1004,GU,1003,558,1,NAT,NA,NA,,NA,NA,6,0.59852921507077,9,G3_29B,3
1005,GU,1004,558,1,NAT,NA,NA,,NA,NA,11,0.554541832470502,13,G3_29B,3
1006,GU,1005,558,1,NAT,NA,NA,,NA,NA,14,0.510166276172039,20,G3_29A,3
1007,GU,1006,558,0,2020-09-12,2,2,29.29a,NA,NA,6,0.3155,12,G3_29A,3
